Index,Cancer,Drug,Gene,Raw P value,Link
18792,Rectum adenocarcinoma (READ),Fluorouracil,OR4F6,0.1353352832,LINK
18793,Rectum adenocarcinoma (READ),Fluorouracil,RN7SL209P,0.1353352832,LINK
18794,Rectum adenocarcinoma (READ),Fluorouracil,TARSL2,0.1353352832,LINK
18795,Rectum adenocarcinoma (READ),Fluorouracil,TM2D3,0.1353352832,LINK
18796,Rectum adenocarcinoma (READ),Fluorouracil,WASH3P,0.1353352832,LINK
18797,Rectum adenocarcinoma (READ),Fluorouracil,snoU13|ENSG00000238502.1,0.1353352832,LINK
18798,Rectum adenocarcinoma (READ),Fluorouracil,ARHGDIG,0.1353352832,LINK
18799,Rectum adenocarcinoma (READ),Fluorouracil,AXIN1,0.1353352832,LINK
18800,Rectum adenocarcinoma (READ),Fluorouracil,C16orf11,0.1353352832,LINK
18801,Rectum adenocarcinoma (READ),Fluorouracil,CAPN15,0.1353352832,LINK
18802,Rectum adenocarcinoma (READ),Fluorouracil,DDX11L10,0.1353352832,LINK
18803,Rectum adenocarcinoma (READ),Fluorouracil,DECR2,0.1353352832,LINK
18804,Rectum adenocarcinoma (READ),Fluorouracil,HBA1,0.1353352832,LINK
18805,Rectum adenocarcinoma (READ),Fluorouracil,HBA2,0.1353352832,LINK
18806,Rectum adenocarcinoma (READ),Fluorouracil,HBM,0.1353352832,LINK
18807,Rectum adenocarcinoma (READ),Fluorouracil,HBQ1,0.1353352832,LINK
18808,Rectum adenocarcinoma (READ),Fluorouracil,HBZ,0.1353352832,LINK
18809,Rectum adenocarcinoma (READ),Fluorouracil,ITFG3,0.1353352832,LINK
18810,Rectum adenocarcinoma (READ),Fluorouracil,LUC7L,0.1353352832,LINK
18811,Rectum adenocarcinoma (READ),Fluorouracil,MIR3176,0.1353352832,LINK
18812,Rectum adenocarcinoma (READ),Fluorouracil,MIR5587,0.1353352832,LINK
18813,Rectum adenocarcinoma (READ),Fluorouracil,MPG,0.1353352832,LINK
18814,Rectum adenocarcinoma (READ),Fluorouracil,MRPL28,0.1353352832,LINK
18815,Rectum adenocarcinoma (READ),Fluorouracil,NHLRC4,0.1353352832,LINK
18816,Rectum adenocarcinoma (READ),Fluorouracil,NME4,0.1353352832,LINK
18817,Rectum adenocarcinoma (READ),Fluorouracil,NPRL3,0.1353352832,LINK
18818,Rectum adenocarcinoma (READ),Fluorouracil,PDIA2,0.1353352832,LINK
18819,Rectum adenocarcinoma (READ),Fluorouracil,PIGQ,0.1353352832,LINK
18820,Rectum adenocarcinoma (READ),Fluorouracil,POLR3K,0.1353352832,LINK
18821,Rectum adenocarcinoma (READ),Fluorouracil,RAB11FIP3,0.1353352832,LINK
18822,Rectum adenocarcinoma (READ),Fluorouracil,RAB40C,0.1353352832,LINK
18823,Rectum adenocarcinoma (READ),Fluorouracil,RGS11,0.1353352832,LINK
18824,Rectum adenocarcinoma (READ),Fluorouracil,RHBDF1,0.1353352832,LINK
18825,Rectum adenocarcinoma (READ),Fluorouracil,SNRNP25,0.1353352832,LINK
18826,Rectum adenocarcinoma (READ),Fluorouracil,TMEM8A,0.1353352832,LINK
18827,Rectum adenocarcinoma (READ),Fluorouracil,WASH4P,0.1353352832,LINK
18828,Rectum adenocarcinoma (READ),Fluorouracil,WASIR2,0.1353352832,LINK
18829,Rectum adenocarcinoma (READ),Fluorouracil,C16orf13,0.1353352832,LINK
18830,Rectum adenocarcinoma (READ),Fluorouracil,FAM195A,0.1353352832,LINK
18831,Rectum adenocarcinoma (READ),Fluorouracil,WDR90,0.1353352832,LINK
18832,Rectum adenocarcinoma (READ),Fluorouracil,WFIKKN1,0.1353352832,LINK
18833,Rectum adenocarcinoma (READ),Fluorouracil,RHOT2,0.1353352832,LINK
18834,Rectum adenocarcinoma (READ),Fluorouracil,JMJD8,0.1353352832,LINK
18835,Rectum adenocarcinoma (READ),Fluorouracil,RHBDL1,0.1353352832,LINK
18836,Rectum adenocarcinoma (READ),Fluorouracil,STUB1,0.1353352832,LINK
18837,Rectum adenocarcinoma (READ),Fluorouracil,FBXL16,0.1353352832,LINK
18838,Rectum adenocarcinoma (READ),Fluorouracil,WDR24,0.1353352832,LINK
18839,Rectum adenocarcinoma (READ),Fluorouracil,METRN,0.1353352832,LINK
18840,Rectum adenocarcinoma (READ),Fluorouracil,CCDC78,0.1353352832,LINK
18841,Rectum adenocarcinoma (READ),Fluorouracil,FAM173A,0.1353352832,LINK
18842,Rectum adenocarcinoma (READ),Fluorouracil,HAGHL,0.1353352832,LINK
18843,Rectum adenocarcinoma (READ),Fluorouracil,NARFL,0.1353352832,LINK
18844,Rectum adenocarcinoma (READ),Fluorouracil,CHTF18,0.1353352832,LINK
18845,Rectum adenocarcinoma (READ),Fluorouracil,GNG13,0.1353352832,LINK
18846,Rectum adenocarcinoma (READ),Fluorouracil,MIR662,0.1353352832,LINK
18847,Rectum adenocarcinoma (READ),Fluorouracil,MSLNL,0.1353352832,LINK
18848,Rectum adenocarcinoma (READ),Fluorouracil,MSLN,0.1353352832,LINK
18849,Rectum adenocarcinoma (READ),Fluorouracil,PRR25,0.1353352832,LINK
18850,Rectum adenocarcinoma (READ),Fluorouracil,RPUSD1,0.1353352832,LINK
18851,Rectum adenocarcinoma (READ),Fluorouracil,LMF1,0.1353352832,LINK
18852,Rectum adenocarcinoma (READ),Fluorouracil,SOX8,0.1353352832,LINK
18853,Rectum adenocarcinoma (READ),Fluorouracil,SSTR5,0.1353352832,LINK
18854,Rectum adenocarcinoma (READ),Fluorouracil,C1QTNF8,0.1353352832,LINK
18855,Rectum adenocarcinoma (READ),Fluorouracil,CACNA1H,0.1353352832,LINK
18856,Rectum adenocarcinoma (READ),Fluorouracil,PRSS29P,0.1353352832,LINK
18857,Rectum adenocarcinoma (READ),Fluorouracil,TPSAB1,0.1353352832,LINK
18858,Rectum adenocarcinoma (READ),Fluorouracil,TPSB2,0.1353352832,LINK
18859,Rectum adenocarcinoma (READ),Fluorouracil,TPSD1,0.1353352832,LINK
18860,Rectum adenocarcinoma (READ),Fluorouracil,TPSG1,0.1353352832,LINK
18861,Rectum adenocarcinoma (READ),Fluorouracil,UBE2I,0.1353352832,LINK
18862,Rectum adenocarcinoma (READ),Fluorouracil,BAIAP3,0.1353352832,LINK
18863,Rectum adenocarcinoma (READ),Fluorouracil,GNPTG,0.1353352832,LINK
18864,Rectum adenocarcinoma (READ),Fluorouracil,TSR3,0.1353352832,LINK
18865,Rectum adenocarcinoma (READ),Fluorouracil,UNKL,0.1353352832,LINK
18866,Rectum adenocarcinoma (READ),Fluorouracil,C16orf91,0.1353352832,LINK
18867,Rectum adenocarcinoma (READ),Fluorouracil,CCDC154,0.1353352832,LINK
18868,Rectum adenocarcinoma (READ),Fluorouracil,CLCN7,0.1353352832,LINK
18869,Rectum adenocarcinoma (READ),Fluorouracil,PTX4,0.1353352832,LINK
18870,Rectum adenocarcinoma (READ),Fluorouracil,TELO2,0.1353352832,LINK
18871,Rectum adenocarcinoma (READ),Fluorouracil,IFT140,0.1353352832,LINK
18872,Rectum adenocarcinoma (READ),Fluorouracil,TMEM204,0.1353352832,LINK
18873,Rectum adenocarcinoma (READ),Fluorouracil,CRAMP1L,0.1353352832,LINK
18874,Rectum adenocarcinoma (READ),Fluorouracil,HN1L,0.1353352832,LINK
18875,Rectum adenocarcinoma (READ),Fluorouracil,MAPK8IP3,0.1353352832,LINK
18876,Rectum adenocarcinoma (READ),Fluorouracil,MIR3177,0.1353352832,LINK
18877,Rectum adenocarcinoma (READ),Fluorouracil,EME2,0.1353352832,LINK
18878,Rectum adenocarcinoma (READ),Fluorouracil,MRPS34,0.1353352832,LINK
18879,Rectum adenocarcinoma (READ),Fluorouracil,NME3,0.1353352832,LINK
18880,Rectum adenocarcinoma (READ),Fluorouracil,NUBP2,0.1353352832,LINK
18881,Rectum adenocarcinoma (READ),Fluorouracil,SPSB3,0.1353352832,LINK
18882,Rectum adenocarcinoma (READ),Fluorouracil,HAGH,0.1353352832,LINK
18883,Rectum adenocarcinoma (READ),Fluorouracil,IGFALS,0.1353352832,LINK
18884,Rectum adenocarcinoma (READ),Fluorouracil,FAHD1,0.1353352832,LINK
18885,Rectum adenocarcinoma (READ),Fluorouracil,MEIOB,0.1353352832,LINK
18886,Rectum adenocarcinoma (READ),Fluorouracil,RN7SL367P,0.1353352832,LINK
18887,Rectum adenocarcinoma (READ),Fluorouracil,HS3ST6,0.1353352832,LINK
18888,Rectum adenocarcinoma (READ),Fluorouracil,MSRB1,0.1353352832,LINK
18889,Rectum adenocarcinoma (READ),Fluorouracil,RPL3L,0.1353352832,LINK
18890,Rectum adenocarcinoma (READ),Fluorouracil,NDUFB10,0.1353352832,LINK
18891,Rectum adenocarcinoma (READ),Fluorouracil,RNF151,0.1353352832,LINK
18892,Rectum adenocarcinoma (READ),Fluorouracil,RPS2,0.1353352832,LINK
18893,Rectum adenocarcinoma (READ),Fluorouracil,SNHG9,0.1353352832,LINK
18894,Rectum adenocarcinoma (READ),Fluorouracil,SNORA10,0.1353352832,LINK
18895,Rectum adenocarcinoma (READ),Fluorouracil,SNORA64|ENSG00000207405.1,0.1353352832,LINK
18896,Rectum adenocarcinoma (READ),Fluorouracil,TBL3,0.1353352832,LINK
18897,Rectum adenocarcinoma (READ),Fluorouracil,NOXO1,0.1353352832,LINK
18898,Rectum adenocarcinoma (READ),Fluorouracil,GFER,0.1353352832,LINK
18899,Rectum adenocarcinoma (READ),Fluorouracil,SYNGR3,0.1353352832,LINK
18900,Rectum adenocarcinoma (READ),Fluorouracil,NPW,0.1353352832,LINK
18901,Rectum adenocarcinoma (READ),Fluorouracil,ZNF598,0.1353352832,LINK
18902,Rectum adenocarcinoma (READ),Fluorouracil,RN7SL219P,0.1353352832,LINK
18903,Rectum adenocarcinoma (READ),Fluorouracil,SLC9A3R2,0.1353352832,LINK
18904,Rectum adenocarcinoma (READ),Fluorouracil,NTHL1,0.1353352832,LINK
18905,Rectum adenocarcinoma (READ),Fluorouracil,TSC2,0.1353352832,LINK
18906,Rectum adenocarcinoma (READ),Fluorouracil,MIR1225,0.1353352832,LINK
18907,Rectum adenocarcinoma (READ),Fluorouracil,PKD1,0.1353352832,LINK
18908,Rectum adenocarcinoma (READ),Fluorouracil,CASKIN1,0.1353352832,LINK
18909,Rectum adenocarcinoma (READ),Fluorouracil,MIR4516,0.1353352832,LINK
18910,Rectum adenocarcinoma (READ),Fluorouracil,RAB26,0.1353352832,LINK
18911,Rectum adenocarcinoma (READ),Fluorouracil,SNORD60|ENSG00000206630.1,0.1353352832,LINK
18912,Rectum adenocarcinoma (READ),Fluorouracil,TRAF7,0.1353352832,LINK
18913,Rectum adenocarcinoma (READ),Fluorouracil,MLST8,0.1353352832,LINK
18914,Rectum adenocarcinoma (READ),Fluorouracil,BRICD5,0.1353352832,LINK
18915,Rectum adenocarcinoma (READ),Fluorouracil,PGP,0.1353352832,LINK
18916,Rectum adenocarcinoma (READ),Fluorouracil,DNASE1L2,0.1353352832,LINK
18917,Rectum adenocarcinoma (READ),Fluorouracil,E4F1,0.1353352832,LINK
18918,Rectum adenocarcinoma (READ),Fluorouracil,ECI1,0.1353352832,LINK
18919,Rectum adenocarcinoma (READ),Fluorouracil,RNPS1,0.1353352832,LINK
18920,Rectum adenocarcinoma (READ),Fluorouracil,MIR940,0.1353352832,LINK
18921,Rectum adenocarcinoma (READ),Fluorouracil,MIR3677,0.1353352832,LINK
18922,Rectum adenocarcinoma (READ),Fluorouracil,ABCA3,0.1353352832,LINK
18923,Rectum adenocarcinoma (READ),Fluorouracil,MIR4717,0.1353352832,LINK
18924,Rectum adenocarcinoma (READ),Fluorouracil,ABCA17P,0.1353352832,LINK
18925,Rectum adenocarcinoma (READ),Fluorouracil,CCNF,0.1353352832,LINK
18926,Rectum adenocarcinoma (READ),Fluorouracil,C16orf59,0.1353352832,LINK
18927,Rectum adenocarcinoma (READ),Fluorouracil,NTN3,0.1353352832,LINK
18928,Rectum adenocarcinoma (READ),Fluorouracil,TBC1D24,0.1353352832,LINK
18929,Rectum adenocarcinoma (READ),Fluorouracil,ATP6C,0.1353352832,LINK
18930,Rectum adenocarcinoma (READ),Fluorouracil,ATP6V0C,0.1353352832,LINK
18931,Rectum adenocarcinoma (READ),Fluorouracil,AMDHD2,0.1353352832,LINK
18932,Rectum adenocarcinoma (READ),Fluorouracil,CEMP1,0.1353352832,LINK
18933,Rectum adenocarcinoma (READ),Fluorouracil,MIR3178,0.1353352832,LINK
18934,Rectum adenocarcinoma (READ),Fluorouracil,PDPK1,0.1353352832,LINK
18935,Rectum adenocarcinoma (READ),Fluorouracil,KCTD5,0.1353352832,LINK
18936,Rectum adenocarcinoma (READ),Fluorouracil,PDPK2,0.1353352832,LINK
18937,Rectum adenocarcinoma (READ),Fluorouracil,PRSS27,0.1353352832,LINK
18938,Rectum adenocarcinoma (READ),Fluorouracil,SRRM2,0.1353352832,LINK
18939,Rectum adenocarcinoma (READ),Fluorouracil,TCEB2,0.1353352832,LINK
18940,Rectum adenocarcinoma (READ),Fluorouracil,PRSS33,0.1353352832,LINK
18941,Rectum adenocarcinoma (READ),Fluorouracil,PRSS41,0.1353352832,LINK
18942,Rectum adenocarcinoma (READ),Fluorouracil,SNORA3|ENSG00000221719.1,0.1353352832,LINK
18943,Rectum adenocarcinoma (READ),Fluorouracil,PRSS21,0.1353352832,LINK
18944,Rectum adenocarcinoma (READ),Fluorouracil,ZG16B,0.1353352832,LINK
18945,Rectum adenocarcinoma (READ),Fluorouracil,PRSS30P,0.1353352832,LINK
18946,Rectum adenocarcinoma (READ),Fluorouracil,PRSS22,0.1353352832,LINK
18947,Rectum adenocarcinoma (READ),Fluorouracil,FLYWCH2,0.1353352832,LINK
18948,Rectum adenocarcinoma (READ),Fluorouracil,FLYWCH1,0.1353352832,LINK
18949,Rectum adenocarcinoma (READ),Fluorouracil,KREMEN2,0.1353352832,LINK
18950,Rectum adenocarcinoma (READ),Fluorouracil,PAQR4,0.1353352832,LINK
18951,Rectum adenocarcinoma (READ),Fluorouracil,PKMYT1,0.1353352832,LINK
18952,Rectum adenocarcinoma (READ),Fluorouracil,LINC00514,0.1353352832,LINK
18953,Rectum adenocarcinoma (READ),Fluorouracil,CLDN6,0.1353352832,LINK
18954,Rectum adenocarcinoma (READ),Fluorouracil,CLDN9,0.1353352832,LINK
18955,Rectum adenocarcinoma (READ),Fluorouracil,CCDC64B,0.1353352832,LINK
18956,Rectum adenocarcinoma (READ),Fluorouracil,HCFC1R1,0.1353352832,LINK
18957,Rectum adenocarcinoma (READ),Fluorouracil,THOC6,0.1353352832,LINK
18958,Rectum adenocarcinoma (READ),Fluorouracil,TNFRSF12A,0.1353352832,LINK
18959,Rectum adenocarcinoma (READ),Fluorouracil,MMP25,0.1353352832,LINK
18960,Rectum adenocarcinoma (READ),Fluorouracil,IL32,0.1353352832,LINK
18961,Rectum adenocarcinoma (READ),Fluorouracil,ZSCAN10,0.1353352832,LINK
18962,Rectum adenocarcinoma (READ),Fluorouracil,ZNF205,0.1353352832,LINK
18963,Rectum adenocarcinoma (READ),Fluorouracil,ZNF213,0.1353352832,LINK
18964,Rectum adenocarcinoma (READ),Fluorouracil,CASP16,0.1353352832,LINK
18965,Rectum adenocarcinoma (READ),Fluorouracil,OR1F1,0.1353352832,LINK
18966,Rectum adenocarcinoma (READ),Fluorouracil,ZNF200,0.1353352832,LINK
18967,Rectum adenocarcinoma (READ),Fluorouracil,MEFV,0.1353352832,LINK
18968,Rectum adenocarcinoma (READ),Fluorouracil,ZNF263,0.1353352832,LINK
18969,Rectum adenocarcinoma (READ),Fluorouracil,TIGD7,0.1353352832,LINK
18970,Rectum adenocarcinoma (READ),Fluorouracil,ZNF75A,0.1353352832,LINK
18971,Rectum adenocarcinoma (READ),Fluorouracil,OR2C1,0.1353352832,LINK
18972,Rectum adenocarcinoma (READ),Fluorouracil,MTRNR2L4,0.1353352832,LINK
18973,Rectum adenocarcinoma (READ),Fluorouracil,ZSCAN32,0.1353352832,LINK
18974,Rectum adenocarcinoma (READ),Fluorouracil,ZNF174,0.1353352832,LINK
18975,Rectum adenocarcinoma (READ),Fluorouracil,ZNF597,0.1353352832,LINK
18976,Rectum adenocarcinoma (READ),Fluorouracil,NAA60,0.1353352832,LINK
18977,Rectum adenocarcinoma (READ),Fluorouracil,C16orf90,0.1353352832,LINK
18978,Rectum adenocarcinoma (READ),Fluorouracil,CLUAP1,0.1353352832,LINK
18979,Rectum adenocarcinoma (READ),Fluorouracil,NLRC3,0.1353352832,LINK
18980,Rectum adenocarcinoma (READ),Fluorouracil,SLX4,0.1353352832,LINK
18981,Rectum adenocarcinoma (READ),Fluorouracil,DNASE1,0.1353352832,LINK
18982,Rectum adenocarcinoma (READ),Fluorouracil,TRAP1,0.1353352832,LINK
18983,Rectum adenocarcinoma (READ),Fluorouracil,CREBBP,0.1353352832,LINK
18984,Rectum adenocarcinoma (READ),Fluorouracil,ADCY9,0.1353352832,LINK
18985,Rectum adenocarcinoma (READ),Fluorouracil,SRL,0.1353352832,LINK
18986,Rectum adenocarcinoma (READ),Fluorouracil,TFAP4,0.1353352832,LINK
18987,Rectum adenocarcinoma (READ),Fluorouracil,GLIS2,0.1353352832,LINK
18988,Rectum adenocarcinoma (READ),Fluorouracil,PAM16,0.1353352832,LINK
18989,Rectum adenocarcinoma (READ),Fluorouracil,CORO7,0.1353352832,LINK
18990,Rectum adenocarcinoma (READ),Fluorouracil,VASN,0.1353352832,LINK
18991,Rectum adenocarcinoma (READ),Fluorouracil,DNAJA3,0.1353352832,LINK
18992,Rectum adenocarcinoma (READ),Fluorouracil,NMRAL1,0.1353352832,LINK
18993,Rectum adenocarcinoma (READ),Fluorouracil,HMOX2,0.1353352832,LINK
18994,Rectum adenocarcinoma (READ),Fluorouracil,CDIP1,0.1353352832,LINK
18995,Rectum adenocarcinoma (READ),Fluorouracil,C16orf96,0.1353352832,LINK
18996,Rectum adenocarcinoma (READ),Fluorouracil,UBALD1,0.1353352832,LINK
18997,Rectum adenocarcinoma (READ),Fluorouracil,MGRN1,0.1353352832,LINK
18998,Rectum adenocarcinoma (READ),Fluorouracil,RN7SL850P,0.1353352832,LINK
18999,Rectum adenocarcinoma (READ),Fluorouracil,NUDT16L1,0.1353352832,LINK
19000,Rectum adenocarcinoma (READ),Fluorouracil,ANKS3,0.1353352832,LINK
19001,Rectum adenocarcinoma (READ),Fluorouracil,C16orf71,0.1353352832,LINK
19002,Rectum adenocarcinoma (READ),Fluorouracil,ZNF500,0.1353352832,LINK
19003,Rectum adenocarcinoma (READ),Fluorouracil,SEPT12,0.1353352832,LINK
19004,Rectum adenocarcinoma (READ),Fluorouracil,SMIM22,0.1353352832,LINK
19005,Rectum adenocarcinoma (READ),Fluorouracil,GLYR1,0.1353352832,LINK
19006,Rectum adenocarcinoma (READ),Fluorouracil,ROGDI,0.1353352832,LINK
19007,Rectum adenocarcinoma (READ),Fluorouracil,UBN1,0.1353352832,LINK
19008,Rectum adenocarcinoma (READ),Fluorouracil,PPL,0.1353352832,LINK
19009,Rectum adenocarcinoma (READ),Fluorouracil,SEC14L5,0.1353352832,LINK
19010,Rectum adenocarcinoma (READ),Fluorouracil,NAGPA,0.1353352832,LINK
19011,Rectum adenocarcinoma (READ),Fluorouracil,ALG1,0.1353352832,LINK
19012,Rectum adenocarcinoma (READ),Fluorouracil,C16orf89,0.1353352832,LINK
19013,Rectum adenocarcinoma (READ),Fluorouracil,FAM86A,0.1353352832,LINK
19014,Rectum adenocarcinoma (READ),Fluorouracil,RBFOX1,0.1353352832,LINK
19015,Rectum adenocarcinoma (READ),Fluorouracil,SNORA40|ENSG00000252138.1,0.1353352832,LINK
19016,Rectum adenocarcinoma (READ),Fluorouracil,TMEM114,0.1353352832,LINK
19017,Rectum adenocarcinoma (READ),Fluorouracil,METTL22,0.1353352832,LINK
19018,Rectum adenocarcinoma (READ),Fluorouracil,ABAT,0.1353352832,LINK
19019,Rectum adenocarcinoma (READ),Fluorouracil,RN7SL743P,0.1353352832,LINK
19020,Rectum adenocarcinoma (READ),Fluorouracil,TMEM186,0.1353352832,LINK
19021,Rectum adenocarcinoma (READ),Fluorouracil,PMM2,0.1353352832,LINK
19022,Rectum adenocarcinoma (READ),Fluorouracil,C16orf72,0.1353352832,LINK
19023,Rectum adenocarcinoma (READ),Fluorouracil,CARHSP1,0.1353352832,LINK
19024,Rectum adenocarcinoma (READ),Fluorouracil,USP7,0.1353352832,LINK
19025,Rectum adenocarcinoma (READ),Fluorouracil,RNA5SP403,0.1353352832,LINK
19026,Rectum adenocarcinoma (READ),Fluorouracil,RNA5SP404,0.1353352832,LINK
19027,Rectum adenocarcinoma (READ),Fluorouracil,GRIN2A,0.1353352832,LINK
19028,Rectum adenocarcinoma (READ),Fluorouracil,RN7SL493P,0.1353352832,LINK
19029,Rectum adenocarcinoma (READ),Fluorouracil,ATF7IP2,0.1353352832,LINK
19030,Rectum adenocarcinoma (READ),Fluorouracil,RN7SL99P,0.1353352832,LINK
19031,Rectum adenocarcinoma (READ),Fluorouracil,EMP2,0.1353352832,LINK
19032,Rectum adenocarcinoma (READ),Fluorouracil,TEKT5,0.1353352832,LINK
19033,Rectum adenocarcinoma (READ),Fluorouracil,NUBP1,0.1353352832,LINK
19034,Rectum adenocarcinoma (READ),Fluorouracil,TVP23A,0.1353352832,LINK
19035,Rectum adenocarcinoma (READ),Fluorouracil,CIITA,0.1353352832,LINK
19036,Rectum adenocarcinoma (READ),Fluorouracil,DEXI,0.1353352832,LINK
19037,Rectum adenocarcinoma (READ),Fluorouracil,CLEC16A,0.1353352832,LINK
19038,Rectum adenocarcinoma (READ),Fluorouracil,RMI2,0.1353352832,LINK
19039,Rectum adenocarcinoma (READ),Fluorouracil,SOCS1,0.1353352832,LINK
19040,Rectum adenocarcinoma (READ),Fluorouracil,TNP2,0.1353352832,LINK
19041,Rectum adenocarcinoma (READ),Fluorouracil,PRM3,0.1353352832,LINK
19042,Rectum adenocarcinoma (READ),Fluorouracil,SNORA48|ENSG00000212228.1,0.1353352832,LINK
19043,Rectum adenocarcinoma (READ),Fluorouracil,PRM2,0.1353352832,LINK
19044,Rectum adenocarcinoma (READ),Fluorouracil,PRM1,0.1353352832,LINK
19045,Rectum adenocarcinoma (READ),Fluorouracil,snoU13|ENSG00000238409.1,0.1353352832,LINK
19046,Rectum adenocarcinoma (READ),Fluorouracil,MIR548H2,0.1353352832,LINK
19047,Rectum adenocarcinoma (READ),Fluorouracil,snoU13|ENSG00000272310.1,0.1353352832,LINK
19048,Rectum adenocarcinoma (READ),Fluorouracil,RN7SL522P,0.1353352832,LINK
19049,Rectum adenocarcinoma (READ),Fluorouracil,LITAF,0.1353352832,LINK
19050,Rectum adenocarcinoma (READ),Fluorouracil,SNN,0.1353352832,LINK
19051,Rectum adenocarcinoma (READ),Fluorouracil,TXNDC11,0.1353352832,LINK
19052,Rectum adenocarcinoma (READ),Fluorouracil,ZC3H7A,0.1353352832,LINK
19053,Rectum adenocarcinoma (READ),Fluorouracil,BCAR4,0.1353352832,LINK
19054,Rectum adenocarcinoma (READ),Fluorouracil,RSL1D1,0.1353352832,LINK
19055,Rectum adenocarcinoma (READ),Fluorouracil,GSPT1,0.1353352832,LINK
19056,Rectum adenocarcinoma (READ),Fluorouracil,TNFRSF17,0.1353352832,LINK
19057,Rectum adenocarcinoma (READ),Fluorouracil,SNX29,0.1353352832,LINK
19058,Rectum adenocarcinoma (READ),Fluorouracil,ACA64|ENSG00000238685.1,0.1353352832,LINK
19059,Rectum adenocarcinoma (READ),Fluorouracil,CPPED1,0.1353352832,LINK
19060,Rectum adenocarcinoma (READ),Fluorouracil,MIR4718,0.1353352832,LINK
19061,Rectum adenocarcinoma (READ),Fluorouracil,SNORA27|ENSG00000199474.1,0.1353352832,LINK
19062,Rectum adenocarcinoma (READ),Fluorouracil,SHISA9,0.1353352832,LINK
19063,Rectum adenocarcinoma (READ),Fluorouracil,ERCC4,0.1353352832,LINK
19064,Rectum adenocarcinoma (READ),Fluorouracil,MKL2,0.1353352832,LINK
19065,Rectum adenocarcinoma (READ),Fluorouracil,MIR193B,0.1353352832,LINK
19066,Rectum adenocarcinoma (READ),Fluorouracil,MIR365A,0.1353352832,LINK
19067,Rectum adenocarcinoma (READ),Fluorouracil,PARN,0.1353352832,LINK
19068,Rectum adenocarcinoma (READ),Fluorouracil,RN7SL274P,0.1353352832,LINK
19069,Rectum adenocarcinoma (READ),Fluorouracil,BFAR,0.1353352832,LINK
19070,Rectum adenocarcinoma (READ),Fluorouracil,ABCC1,0.1353352832,LINK
19071,Rectum adenocarcinoma (READ),Fluorouracil,ABCC6P1,0.1353352832,LINK
19072,Rectum adenocarcinoma (READ),Fluorouracil,ABCC6,0.1353352832,LINK
19073,Rectum adenocarcinoma (READ),Fluorouracil,ARL6IP1,0.1353352832,LINK
19074,Rectum adenocarcinoma (READ),Fluorouracil,C16orf45,0.1353352832,LINK
19075,Rectum adenocarcinoma (READ),Fluorouracil,FOPNL,0.1353352832,LINK
19076,Rectum adenocarcinoma (READ),Fluorouracil,KIAA0430,0.1353352832,LINK
19077,Rectum adenocarcinoma (READ),Fluorouracil,MIR484,0.1353352832,LINK
19078,Rectum adenocarcinoma (READ),Fluorouracil,MPV17L,0.1353352832,LINK
19079,Rectum adenocarcinoma (READ),Fluorouracil,MYH11,0.1353352832,LINK
19080,Rectum adenocarcinoma (READ),Fluorouracil,NDE1,0.1353352832,LINK
19081,Rectum adenocarcinoma (READ),Fluorouracil,NOMO1,0.1353352832,LINK
19082,Rectum adenocarcinoma (READ),Fluorouracil,NOMO2,0.1353352832,LINK
